dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,quality,reference,start-date,typology,description,document-types,document-url,documentation-url,local-plan,notes,organisation
local-plan-document,,3800197,2024-10-02,,,Doncaster Local Plan Adoption Statement,600001,,local-plan-document,authoritative,doncaster-metropolitan-borough-council-local-plan-2015-10,,document,Statement giving notice that on 23 September 2021 Doncaster Council adopted the Doncaster Local Plan as a development plan document.,adoption-statement,https://dmbcwebstolive01.blob.core.windows.net:443/media/Default/Planning/Documents/Local%20Plan/Submission/Adoption%20Statement.pdf,https://www.doncaster.gov.uk/services/planning/local-plan,doncaster-metropolitan-borough-council-local-plan-2015,,
local-plan-document,,3800198,2024-11-04,,,Ealing's Local Plan,600001,,local-plan-document,authoritative,ealing-s-local-plan,,document,,local-plan,https://ealing.moderngov.co.uk/documents/g6325/Public%20reports%20pack%20Wednesday%2028-Feb-2024%20Ealings%20Draft%20Local%20Plan%20Regulation%2019%20Consultation%20D.pdf?T=10,https://www.ealing.gov.uk/info/201164/local_plan/3125/new_local_plan,london-borough-of-ealing-local-plan-2011,,
local-plan-document,,3800199,2024-10-02,,,"Adoption Statement: Local Plan 2015 (PDF, 0.)",600001,,local-plan-document,authoritative,east-cambridgeshire-district-council-local-plan-2013-13,,document,,adoption-statement,https://www.eastcambs.gov.uk/sites/default/files/Adoption%20statement%20-%20final.pdf,https://www.eastcambs.gov.uk/local-development-framework/east-cambridgeshire-local-plan-2015-amended-2023,east-cambridgeshire-district-council-local-plan-2013,,
local-plan-document,,3800200,2024-10-02,,,"Inspector's Report on the examination into the East Cambridgeshire Local Plan 2015 (PDF, 0.)",600001,,local-plan-document,authoritative,east-cambridgeshire-district-council-local-plan-2013-15,,document,,inspectors-report,https://www.eastcambs.gov.uk/sites/default/files/Inspector%27s%20Report_0.pdf,https://www.eastcambs.gov.uk/local-development-framework/east-cambridgeshire-local-plan-2015-amended-2023,east-cambridgeshire-district-council-local-plan-2013,,
local-plan-document,,3800201,2024-10-02,,,"Sustainability Appraisal of the Local Plan 2015 (PDF, 4.)",600001,,local-plan-document,authoritative,east-cambridgeshire-district-council-local-plan-2013-19,,document,,sustainability-appraisal,https://www.eastcambs.gov.uk/sites/default/files/SA%20report%20of%20the%20April%202015%20Adopted%20LP%20-%20FINAL.pdf,https://www.eastcambs.gov.uk/local-development-framework/east-cambridgeshire-local-plan-2015-amended-2023,east-cambridgeshire-district-council-local-plan-2013,,
local-plan-document,,3800202,2024-10-02,,,"Adoption Statement of the Sustainability Appraisal 2015 (PDF, 0.)",600001,,local-plan-document,authoritative,east-cambridgeshire-district-council-local-plan-2013-20,,document,,adoption-statement;sustainability-appraisal,https://www.eastcambs.gov.uk/sites/default/files/SA%20Adoption%20Statement%20-%20Apr%202015%20-%20Final.pdf,https://www.eastcambs.gov.uk/local-development-framework/east-cambridgeshire-local-plan-2015-amended-2023,east-cambridgeshire-district-council-local-plan-2013,,
local-plan-document,,3800203,2024-11-25,,,East Cambridgeshire Local Plan 2015 Policies Map,600001,,local-plan-document,authoritative,east-cambridgeshire-local-plan-2015-policies-map,,document,,policies-map,https://www.eastcambs.gov.uk/sites/default/files/District%20Proposal%20Map_50k_Colour%20%28resized%29.pdf,https://www.eastcambs.gov.uk/local-development-framework/east-cambridgeshire-local-plan-2015-policies-map,east-cambridgeshire-local-plan-single-issue-review,,
local-plan-document,,3800204,2024-10-02,,,The Local Plan 2013-2031,600001,,local-plan-document,authoritative,east-devon-district-council-local-plan-2013-1,,document,,local-plan,https://eastdevon.gov.uk/media/1772841/Local-Plan-Final-Adopted-Plan-2016.pdf,https://eastdevon.gov.uk/planning/planning-policy/local-plan-2013-2031/,east-devon-district-council-local-plan-2013,,
local-plan-document,,3800205,2024-10-02,,,Local Plan Adoption Statement,600001,,local-plan-document,authoritative,east-devon-district-council-local-plan-2013-21,,document,,adoption-statement,https://eastdevon.gov.uk/media/1515195/East-Devon-Local-Plan-Adoption-Notice-Jan-2016.pdf,https://eastdevon.gov.uk/planning/planning-policy/local-plan-2013-2031/,east-devon-district-council-local-plan-2013,,
local-plan-document,,3800206,2024-10-02,,,Updated Sustainability Appraisal Report - August 2015,600001,,local-plan-document,authoritative,east-devon-district-council-local-plan-2013-7,,document,,sustainability-appraisal,https://eastdevon.gov.uk/media/3724959/e-devon-lp-psd2015w-2-sareportincpropchangesaug2015.pdf,https://eastdevon.gov.uk/planning/planning-policy/local-plan-2013-2031/,east-devon-district-council-local-plan-2013,,
local-plan-document,,3800207,2024-10-02,,,East Suffolk Council Suffolk Coastal Local Plan,600001,,local-plan-document,authoritative,east-suffolk-council-local-plan-2019-1,,document,,local-plan,https://www.eastsuffolk.gov.uk/assets/Planning/Planning-Policy-and-Local-Plans/Suffolk-Coastal-Local-Plan/Adopted-Suffolk-Coastal-Local-Plan/East-Suffolk-Council-Suffolk-Coastal-Local-Plan.pdf,https://www.eastsuffolk.gov.uk/planning/planning-policy-and-local-plans/local-plans/,east-suffolk-council-local-plan-2019,,
local-plan-document,,3800208,2024-10-02,,,East Suffolk Council Waveney Local Plan,600001,,local-plan-document,authoritative,east-suffolk-council-local-plan-2019-2,,document,,local-plan,https://www.eastsuffolk.gov.uk/assets/Planning/Waveney-Local-Plan/Adopted-Waveney-Local-Plan-including-Erratum.pdf,https://www.eastsuffolk.gov.uk/planning/planning-policy-and-local-plans/local-plans/,east-suffolk-council-local-plan-2019,,
local-plan-document,,3800209,2024-10-02,,,"Adoption documents, inspector's reports and previous stages",600001,,local-plan-document,authoritative,east-suffolk-council-local-plan-2019-3,,document,,adoption-statement,https://www.eastsuffolk.gov.uk/planning/planning-policy-and-local-plans/local-plans/adoption-documents-inspectors-reports-and-previous-stages/,https://www.eastsuffolk.gov.uk/planning/planning-policy-and-local-plans/local-plans/,east-suffolk-council-local-plan-2019,,
local-plan-document,,3800210,2024-11-25,,,Epping Forest District Local Plan 2011-2033 Part One (pdf ),600001,,local-plan-document,authoritative,epping-forest-district-local-plan-2011-2033-part-one-pdf,,document,,local-plan,https://www.eppingforestdc.gov.uk/wp-content/uploads/2023/03/EFD-Local-Plan-2011-2033-Part-One.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800211,2024-11-25,,,Epping Forest District Local Plan 2011-2033 Part Two (Site Specific Policy Requirements and Designations) (pdf ),600001,,local-plan-document,authoritative,epping-forest-district-local-plan-2011-2033-part-two-site-specific-policy-requirements-and-designations-pdf,,document,,local-plan,https://www.eppingforestdc.gov.uk/wp-content/uploads/2023/03/EFD-Local-Plan-2011-2033-Part-Two.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800212,2024-11-25,,,Epping Forest District Local Plan 2011-2033 Policies Map (pdf ),600001,,local-plan-document,authoritative,epping-forest-district-local-plan-2011-2033-policies-map-pdf,,document,,policies-map;site-allocations,https://www.eppingforestdc.gov.uk/wp-content/uploads/2023/03/Policies-Map-200323.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800213,2024-11-25,,,Epping Forest District Local Plan 2011-2033 Sustainability Appraisal Adoption Statement (pdf ),600001,,local-plan-document,authoritative,epping-forest-district-local-plan-2011-2033-sustainability-appraisal-adoption-statement-pdf,,document,,sustainability-appraisal,https://www.eppingforestdc.gov.uk/wp-content/uploads/2023/03/EFD-Local-Plan-2011-2033-SA-Adoption-Statement-140323.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800214,2024-11-25,,,Epping Forest District Local Plan Adoption Statement (pdf ),600001,,local-plan-document,authoritative,epping-forest-district-local-plan-adoption-statement-pdf,,document,,adoption-statement,https://www.eppingforestdc.gov.uk/wp-content/uploads/2023/03/EFDLP-Adoption-Statement-140323.pdf,https://www.eppingforestdc.gov.uk/planning-and-building/planning-policy/adopted-local-plan-march-2023/,epping-forest-district-local-plan,,
local-plan-document,,3800215,2024-11-25,,,Fareham Local Plan 2037(19 MB),600001,,local-plan-document,authoritative,fareham-local-plan-2037-19-mb,,document,,local-plan,http://www.fareham.gov.uk/pdf/planning/local_plan/1.FLP2037.pdf,https://www.fareham.gov.uk/planning/localplan.aspx,fareham-local-plan-2037,,
local-plan-document,,3800216,2024-10-02,,,Core Strategy and Urban Core Plan,600001,,local-plan-document,authoritative,gateshead-metropolitan-borough-council-local-plan-2010-1,,document,"This Plan contains an overall joint spatial vision, objectives, strategy and policies.",core-strategy,https://www.gateshead.gov.uk/media/7765/Core-Strategy-and-Urban-Core-Plan-for-Gateshead-and-Newcastle/pdf/Core-Strategy-and-Urban-Core-Plan-for-Gateshead-and-Newcastle_SMALLER.pdf?m=1526313509250,https://www.gateshead.gov.uk/article/3251/Core-Strategy-and-Urban-Core-Plan-for-Gateshead-and-Newcastle-2010-2030,gateshead-metropolitan-borough-council-local-plan-2010,,
local-plan-document,,3800217,2024-10-02,,,Adoption Statement,600001,,local-plan-document,authoritative,gateshead-metropolitan-borough-council-local-plan-2010-2,,document,,adoption-statement,https://www.gateshead.gov.uk/media/1904/Adoption-Statement/pdf/Adoption-Statement.pdf?m=1531310685127,https://www.gateshead.gov.uk/article/3251/Core-Strategy-and-Urban-Core-Plan-for-Gateshead-and-Newcastle-2010-2030,gateshead-metropolitan-borough-council-local-plan-2010,,
local-plan-document,,3800218,2024-11-25,,,Greater Cambridge Local Development Scheme Updated Addendum: Local Plan Timetable Update,600001,,local-plan-document,authoritative,greater-cambridge-local-development-scheme-updated-addendum-local-plan-timetable-update,,document,,local-development-scheme,https://www.greatercambridgeplanning.org/media/00chgjot/gc-local_development-scheme_addendum_5-11-24.pdf,https://www.greatercambridgeplanning.org/emerging-plans-and-guidance/greater-cambridge-local-plan-the-20-year-master-plan-for-the-greater-cambridge-area/,greater-cambridge-local-plan-2021-2041,,
local-plan-document,,3800219,2024-11-25,,,Greater Cambridge Local Plan - First Proposals Consultation,600001,,local-plan-document,authoritative,greater-cambridge-local-plan-first-proposals-consultation,,document,In late 2021 Cambridge held a full public consultation on the First Proposals for the Plan.,local-plan,https://consultations.greatercambridgeplanning.org/sites/gcp/files/2021-10/First%20Proposals%20-%20FINAL%20FURTHER%20REVISED%2028.10.21-red.pdf,https://consultations.greatercambridgeplanning.org/greater-cambridge-local-plan-first-proposals,greater-cambridge-local-plan-2021-2041,,
local-plan-document,,3800220,2024-10-02,,,Delivery and Allocations Local Plan (2022),600001,,local-plan-document,authoritative,halton-borough-council-local-plan-2022-1,,document,,local-plan;site-allocations,https://www3.halton.gov.uk/Documents/planning/planning%20policy/newdalp/DALP%20Adopted.pdf,https://www3.halton.gov.uk/Pages/eip/eiphome.aspx,halton-borough-council-local-plan-2022,,
local-plan-document,,3800221,2024-10-02,,,Policies Map (2022),600001,,local-plan-document,authoritative,halton-borough-council-local-plan-2022-2,,document,,policies-map,https://www3.halton.gov.uk/Documents/planning/planning%20policy/newdalp/DALP%20Policies%20Map%20Adopted.pdf,https://www3.halton.gov.uk/Pages/eip/eiphome.aspx,halton-borough-council-local-plan-2022,,
local-plan-document,,3800222,2024-10-02,,,Adoption Statement,600001,,local-plan-document,authoritative,halton-borough-council-local-plan-2022-3,,document,,adoption-statement,https://www3.halton.gov.uk/Documents/planning/planning%20policy/newdalp/DALP%20Adoption%20Statement.pdf,https://www3.halton.gov.uk/Pages/eip/eiphome.aspx,halton-borough-council-local-plan-2022,,
local-plan-document,,3800223,2024-10-02,,,Local Plan documents,600001,,local-plan-document,authoritative,harlow-district-council-local-plan-2011-1,,document,,local-plan,https://www.harlow.gov.uk/planning-and-building-control/planning-policy/local-plan/local-plan-documents,https://www.harlow.gov.uk/planning-and-building-control/planning-policy/local-plan,harlow-district-council-local-plan-2011,,
local-plan-document,,3800224,2024-10-02,,,Supplementary planning documents,600001,,local-plan-document,authoritative,harlow-district-council-local-plan-2011-2,,document,,supplementary-planning-documents,https://www.harlow.gov.uk/planning-and-building-control/planning-policy/local-plan/supplementary-planning-documents-and,https://www.harlow.gov.uk/planning-and-building-control/planning-policy/local-plan,harlow-district-council-local-plan-2011,,
local-plan-document,,3800225,2024-10-02,,,Hart local plan (strategy and sites),600001,,local-plan-document,authoritative,hart-district-council-local-plan-2014-1,,document,,local-plan,https://www.hart.gov.uk/sites/default/files/2024-08/Hart-Local-Plan-strategy-and-Sites-2032.pdf,https://www.hart.gov.uk/planning-and-building-control/planning-policy/plans-and-policies,hart-district-council-local-plan-2014,,
local-plan-document,,3800226,2024-10-02,,,Core Strategy (PDF 1.70mb),600001,,local-plan-document,authoritative,hertsmere-borough-council-local-plan-2012-3,,document,,core-strategy,https://www.hertsmere.gov.uk/Documents/09-Planning--Building-Control/Planning-Policy/Local-Development-Framework/Core-Strategy-DPD-2013.pdf,https://www.hertsmere.gov.uk/Planning--Building-Control/Planning-Policy/Local-Plan/Current-Local-Plan/Local-Plan-2012-27-Core-Strategy.aspx,hertsmere-borough-council-local-plan-2012,,
local-plan-document,,3800227,2024-10-02,,,Hertsmere Core Strategy Notice of Adoption and Fact,600001,,local-plan-document,authoritative,hertsmere-borough-council-local-plan-2012-5,,document,,adoption-statement,https://www.hertsmere.gov.uk/Documents/09-Planning--Building-Control/Planning-Policy/Local-Plan/Core-Strategy-Notice-of-Adoption-and-Fact.pdf,https://www.hertsmere.gov.uk/Planning--Building-Control/Planning-Policy/Local-Plan/Current-Local-Plan/Local-Plan-2012-27-Core-Strategy.aspx,hertsmere-borough-council-local-plan-2012,,
local-plan-document,,3800228,2024-10-02,,,The High Peak Local Plan Adopted April 2016,600001,,local-plan-document,authoritative,high-peak-borough-council-local-plan-2011-2,,document,,local-plan,https://www.highpeak.gov.uk/media/160/The-High-Peak-Local-Plan-Adopted-April-2016/pdf/The_High_Peak_Local_Plan_Adopted_April_2016.pdf?m=1514473710280,https://www.highpeak.gov.uk/article/646/The-Adopted-Local-Plan-2016,high-peak-borough-council-local-plan-2011,,
local-plan-document,,3800229,2024-10-02,,,Inspector's report,600001,,local-plan-document,authoritative,high-peak-borough-council-local-plan-2011-3,,document,,inspectors-report,https://www.highpeak.gov.uk/media/161/Inspectors-report/pdf/Inspectors_Report.pdf?m=1514474273050,https://www.highpeak.gov.uk/article/646/The-Adopted-Local-Plan-2016,high-peak-borough-council-local-plan-2011,,
local-plan-document,,3800230,2024-10-02,,,Adoption Statement,600001,,local-plan-document,authoritative,high-peak-borough-council-local-plan-2011-5,,document,,adoption-statement,https://www.highpeak.gov.uk/media/163/Adoption-Statement/pdf/Adoption_statement.pdf?m=1514473896560,https://www.highpeak.gov.uk/article/646/The-Adopted-Local-Plan-2016,high-peak-borough-council-local-plan-2011,,
local-plan-document,,3800231,2024-11-25,,,Huntingdonshire's Local Plan to 2036,600001,,local-plan-document,authoritative,huntingdonshire-s-local-plan-to-2036,,document,,local-plan,https://www.huntingdonshire.gov.uk/media/3872/190516-final-adopted-local-plan-to-2036.pdf,https://www.huntingdonshire.gov.uk/planning/local-plan-to-2036/,huntingdonshire-s-local-plan-to-2036,,
local-plan-document,,3800232,2024-11-25,,,Inspector's Report on the LP examination including the Main Mods,600001,,local-plan-document,authoritative,inspector-s-report-on-the-lp-examination-including-the-main-mods,,document,,inspectors-report,https://moderngov.fareham.gov.uk/documents/s34237/Appendix%201%20Inspectors%20Report%20on%20the%20LP%20examination%20including%20the%20Main%20Mods.pdf,https://www.fareham.gov.uk/planning/localplan.aspx,fareham-local-plan-2037,,
local-plan-document,,3800233,2024-11-25,,,Inspectors Report,600001,,local-plan-document,authoritative,inspectors-report,,document,,inspectors-report,https://www.barnsley.gov.uk/media/17924/inspectors-report-and-modifications-appendix.pdf,https://www.barnsley.gov.uk/services/planning-and-buildings/local-planning-and-development/our-local-plan/barnsleys-local-plan/,barnsley-metropolitan-borough-council-local-plan-2019,,
local-plan-document,,3800234,2024-11-25,,,Kirklees Local Plan Strategy and Policies,600001,,local-plan-document,authoritative,kirklees-local-plan-strategy-and-policies,,document,,local-plan,https://www.kirklees.gov.uk/beta/planning-policy/pdf/local-plan-strategy-and-policies.pdf,https://www.kirklees.gov.uk/beta/planning-policy/local-plan.aspx,kirklees-council-local-plan-2013,,
local-plan-document,,3800235,2024-10-02,,,Local Plans Timetable June 2024,600001,,local-plan-document,authoritative,lincolnshire-county-council-local-plan-2023-10,,document,,local-development-scheme,https://www.n-kesteven.gov.uk/sites/default/files/2024-04/Central%20Lincolnshire%20Local%20Plans%20Timetable%20March%202024.pdf,https://www.n-kesteven.gov.uk/central-lincolnshire,lincolnshire-county-council-local-plan-2023,,
local-plan-document,,3800236,2024-10-02,,,Adopted Central Lincolnshire Local Plan 2023,600001,,local-plan-document,authoritative,lincolnshire-county-council-local-plan-2023-2,,document,,local-plan,https://www.n-kesteven.gov.uk/sites/default/files/2023-04/Local%20Plan%20for%20adoption%20Approved%20by%20Committee.pdf,https://www.n-kesteven.gov.uk/central-lincolnshire,lincolnshire-county-council-local-plan-2023,,
local-plan-document,,3800237,2024-10-02,,,Local Plan Adoption Statement,600001,,local-plan-document,authoritative,lincolnshire-county-council-local-plan-2023-4,,document,,adoption-statement,https://www.n-kesteven.gov.uk/sites/default/files/2023-04/Local%20Plan%20Adoption%20Statement.pdf,https://www.n-kesteven.gov.uk/central-lincolnshire,lincolnshire-county-council-local-plan-2023,,
local-plan-document,,3800238,2024-11-06,,,Local development scheme - december 2022,600001,,local-plan-document,authoritative,local-development-scheme-december-2022,,document,,local-development-scheme,https://lewisham.gov.uk/-/media/local-development-scheme-december-2022.pdf,https://lewisham.gov.uk/myservices/planning/policy/planning/current-and-future-consultations,london-borough-of-lewisham-local-plan-2020,,
local-plan-document,,3800239,2024-11-25,,,Local development scheme - Oct 2024,600001,,local-plan-document,authoritative,local-development-scheme-oct-2024,,document,,local-development-scheme,https://tunbridgewells.gov.uk/__data/assets/pdf_file/0008/483677/Local-Development-Scheme-October-2024.pdf,https://tunbridgewells.gov.uk/planning/planning-policy/local-development-scheme,tunbridge-wells-borough-council-new-local-plan,,
local-plan-document,,3800240,2024-11-25,,,Local Plan 2037 Adoption Statement(99 KB),600001,,local-plan-document,authoritative,local-plan-2037-adoption-statement-99-kb,,document,,adoption-statement,http://www.fareham.gov.uk/pdf/planning/local_plan/5.LocalPlanAdoptionStatement.pdf,https://www.fareham.gov.uk/planning/localplan.aspx,fareham-local-plan-2037,,
local-plan-document,,3800241,2024-11-25,,,Local Plan 2037 Policies Map(12 MB),600001,,local-plan-document,authoritative,local-plan-2037-policies-map-12-mb,,document,,policies-map,http://www.fareham.gov.uk/pdf/planning/local_plan/4.PoliciesMap.pdf,https://www.fareham.gov.uk/planning/localplan.aspx,fareham-local-plan-2037,,
local-plan-document,,3800242,2024-11-25,,,Local Plan Issues and Options Consultation (May 2019),600001,,local-plan-document,authoritative,local-plan-issues-and-options-consultation-may-2019,,document,,local-plan,https://www.cannockchasedc.gov.uk/sites/default/files/site-old/issues_and_options_final_0.pdf,https://www.cannockchasedc.gov.uk/residents/planning-and-building-control/planning-policy/cannock-chase-local-plan,cannock-chase-district-local-plan,,
local-plan-document,,3800243,2024-11-25,,,Local plan - Reg 18 draft,600001,,local-plan-document,authoritative,local-plan-reg-18-draft,,document,,local-plan,https://www.trafford.gov.uk/planning/strategic-planning/docs/Draft-Local-Plan-Feb-2021.pdf,https://www.trafford.gov.uk/planning/strategic-planning/local-plan/Trafford-Local-Plan-Consultations.aspx#Regulation18DraftLocalPlanConsultationFebruary2021,trafford-local-plan,,
local-plan-document,,3800244,2024-11-25,,,LONDON BOROUGH OF BARKING AND DAGENHAM LOCAL PLAN 2020-2037,600001,,local-plan-document,authoritative,london-borough-of-barking-and-dagenham-local-plan-2020-2037,,document,,local-plan,https://www.lbbd.gov.uk/sites/default/files/2024-10/B%26D_LocalPlan_A4_SEP24_digital.pdf,https://www.lbbd.gov.uk/planning-building-control-and-local-land-charges/planning-guidance-and-policies/local-plan,the-barking-and-dagenham-local-plan-2037,,
local-plan-document,,3800245,2024-10-02,,,Bromley's Local Plan,600001,,local-plan-document,authoritative,london-borough-of-bromley-local-plan-2019-1,,document,,local-plan,https://www.bromley.gov.uk/downloads/file/51/bromley-local-plan,https://www.bromley.gov.uk/Local_Plan,london-borough-of-bromley-local-plan-2019,,
local-plan-document,,3800246,2024-10-02,,,Haringey Local Plan: Strategic Policies (pdf),600001,,local-plan-document,authoritative,london-borough-of-haringey-local-plan-2013-1,,document,,local-plan,https://new.haringey.gov.uk/sites/default/files/2024-01/final_haringey_local_plan_2017_online.pdf,https://new.haringey.gov.uk/planning-building-control/planning/planning-policy/local-plan/local-plan-strategic-policies,london-borough-of-haringey-local-plan-2013,,
local-plan-document,,3800247,2024-10-02,,,"Haringey Local Plan adoption statement (pdf,2 page(s),138.97 KB)",600001,,local-plan-document,authoritative,london-borough-of-haringey-local-plan-2013-2,,document,,adoption-statement,https://new.haringey.gov.uk/sites/default/files/local_plan_adoption_statement_2.pdf,https://new.haringey.gov.uk/planning-building-control/planning/planning-policy/local-plan/local-plan-strategic-policies,london-borough-of-haringey-local-plan-2013,,
local-plan-document,,3800248,2024-10-02,,,Havering Local Plan 2016-2031 (adopted in 2021),600001,,local-plan-document,authoritative,london-borough-of-havering-local-plan-2016-1,,document,,local-plan,https://www.havering.gov.uk/downloads/file/5300/havering-local-plan-2016---2031,https://www.havering.gov.uk/planning-3/planning-policy/2,london-borough-of-havering-local-plan-2016,,
local-plan-document,,3800249,2024-10-02,,,Redbridge Local Plan 2015-2030,600001,,local-plan-document,authoritative,london-borough-of-redbridge-local-plan-2015-1,,document,,local-plan,https://www.redbridge.gov.uk/media/9993/10-redbridgelocal-plan_070318_web-1_tp.pdf,https://www.redbridge.gov.uk/planning-and-building/planning-policy/local-plan/,london-borough-of-redbridge-local-plan-2015,,
local-plan-document,,3800250,2024-10-02,,,Sutton Local Plan (2018),600001,,local-plan-document,authoritative,london-borough-of-sutton-local-plan-2018-1,,document,,local-plan,https://www.sutton.gov.uk/documents/20124/864129/1.+Sutton+Local+Plan+%28Adopted+2018%29.pdf/57903d66-57ad-bf28-857d-8c8e779fc3ce?t=1678268850847,https://www.sutton.gov.uk/w/the-local-plan,london-borough-of-sutton-local-plan-2018,,
local-plan-document,,3800251,2024-10-02,,,Inspector's Report,600001,,local-plan-document,authoritative,london-borough-of-sutton-local-plan-2018-8,,document,,inspectors-report,https://www.sutton.gov.uk/documents/20124/864129/Inspector%27s+Report+-+Sutton+Local+Plan.pdf/4207ba7d-c552-89f6-1065-bb94a78a5933?t=1661352092901,https://www.sutton.gov.uk/w/the-local-plan,london-borough-of-sutton-local-plan-2018,,
local-plan-document,,3800252,2024-10-02,,,Maidstone Borough Council Local Plan Review 2021-2038,600001,,local-plan-document,authoritative,maidstone-borough-council-local-plan-2021-1,,document,,local-plan,https://drive.google.com/file/d/1QSkRhBDxcBFEFtlTb62_lWB50yq7VOj0/view?usp=sharing,https://localplan.maidstone.gov.uk/home/local-plan-review,maidstone-borough-council-local-plan-2021,,
local-plan-document,,3800253,2024-10-02,,,Mansfield District Local Plan 2013-2033,600001,,local-plan-document,authoritative,mansfield-district-council-local-plan-2013-1,,document,,local-plan,https://www.mansfield.gov.uk/downloads/file/1645/mdc-adopted-local-plan-2020,https://www.mansfield.gov.uk/local-plan/adopted-local-plan-2013-2033,mansfield-district-council-local-plan-2013,,
local-plan-document,,3800254,2024-11-25,,,Merton Local Plan 2024 – 2037/38,600001,,local-plan-document,authoritative,merton-local-plan-2024-2037-38,,document,,local-plan,,https://www.merton.gov.uk/planning-and-buildings/planning/local-plan/newlocalplan/whole-local-plan,local-plan-2020,,
local-plan-document,,3800255,2024-11-25,,,New Local Plan - Issues & Options (Regulation 18),600001,,local-plan-document,authoritative,new-local-plan-issues-options-regulation-18,,document,,local-plan,https://harborough.oc2.uk/document/58,https://harborough.oc2.uk/document/58/5666#topofdoc,harborough-new-local-plan-2020-2041,,
local-plan-document,,3800256,2024-11-04,,,Planning for Schools DPD,600001,,local-plan-document,authoritative,planning-for-schools-dpd,,document,,,https://www.ealing.gov.uk/download/downloads/id/19451/planning_for_schools_dpd.pdf,https://www.ealing.gov.uk/info/201162/planning_policy/3124/development_plan,development-strategy-2026,,
local-plan-document,,3800257,2024-12-10,,,Policies Map,600001,,local-plan-document,authoritative,policies-map,,document,Adopted policies map for Cannock Chase,policies-map,https://www.greatermanchester-ca.gov.uk/media/9567/pfe-policies-map-as-presented-to-council-meetings.jpeg,https://www.greatermanchester-ca.gov.uk/what-we-do/planning-and-housing/places-for-everyone/pfe-adoption/,greater-manchester-spatial-framework-superseded-by-pep,,
local-plan-document,,3800258,2024-11-25,,,Policies Maps,600001,,local-plan-document,authoritative,policies-maps,,document,,policies-map,https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F3%5F%20Local%20Plan%20%2D%20Policies%20Maps&p=true&ga=1,https://www.centralbedfordshire.gov.uk/info/153/central_bedfordshire_local_plan_2015_to_2035/1034/adopted_local_plan,central-bedfordshire-council-local-plan-2015,,
local-plan-document,,3800259,2024-11-25,,,Proposals Map,600001,,local-plan-document,authoritative,proposals-map,,document,A proposals map showing the allocated areas for development,policies-map,https://mapping.canterbury.gov.uk/webapps/Local_Plan_Proposals_2017/,https://www.canterbury.gov.uk/planning-and-building/planning-policies/adopted-local-plan,canterbury-district-local-plan,,
local-plan-document,,3800260,2024-11-06,,,Proposed Policies Map January 2023,600001,,local-plan-document,authoritative,proposed-policies-map-january-2023,,document,,policies-map,https://lewisham.gov.uk/-/media/reg-19-proposed-policies-map-accessible.pdf,https://lewisham.gov.uk/myservices/planning/policy/planning/current-and-future-consultations,london-borough-of-lewisham-local-plan-2020,,
local-plan-document,,3800261,2024-11-25,,,Report on the Examination of the Central Bedfordshire Local Plan,600001,,local-plan-document,authoritative,report-on-the-examination-of-the-central-bedfordshire-local-plan,,document,,inspectors-report,https://centralbedfordshirecouncil.sharepoint.com/sites/Communications/Website%20and%20intranet/Forms/AllItems.aspx?ga=1&id=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F4%5F%20Inspectors%27%20report%2FThe%20Planning%20Inspectorate%20Report%20to%20Central%20Bedfordshire%20Council%20%2Epdf&parent=%2Fsites%2FCommunications%2FWebsite%20and%20intranet%2FWebsite%20Documents%2FPlanning%2FLocal%20Plan%2FLocal%20Plan%20Documents%2F15%5F%20Adoption%20documents%2F4%5F%20Inspectors%27%20report,https://www.centralbedfordshire.gov.uk/info/153/central_bedfordshire_local_plan_2015_to_2035/1034/adopted_local_plan,central-bedfordshire-council-local-plan-2015,,
